story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal
Lily entered the hall. Mason entered the hall. The broccoli is in the bathtub. Chloe entered the patio. Lily moved the broccoli to the treasure chest. Chloe exited the patio. Mason exited the hall.,Where will Mason look for the broccoli?,treasure chest,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_1_exits,agent_2_exits",true_belief,first_order_1_no_tom,False,first_order,False,bathtub,treasure chest,False,reality
Lily entered the hall. Mason entered the hall. The broccoli is in the bathtub. Chloe entered the patio. Lily moved the broccoli to the treasure chest. Chloe exited the patio. Mason exited the hall.,Where does Mason think that Lily searches for the broccoli?,treasure chest,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_1_exits,agent_2_exits",true_belief,second_order_1_no_tom,False,second_order,False,bathtub,treasure chest,False,reality
Chloe loves the tangerine. Amelia entered the hall. Aria entered the hall. The slacks is in the suitcase. Amelia dislikes the apple. Aria exited the hall. Amelia moved the slacks to the cupboard. Amelia exited the hall. Aria entered the porch.,Where was the slacks at the beginning?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,memory,False,memory,True,suitcase,cupboard,False,memory
Chloe loves the tangerine. Amelia entered the hall. Aria entered the hall. The slacks is in the suitcase. Amelia dislikes the apple. Aria exited the hall. Amelia moved the slacks to the cupboard. Amelia exited the hall. Aria entered the porch.,Where will Amelia look for the slacks?,cupboard,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,True,suitcase,cupboard,True,reality
Chloe loves the tangerine. Amelia entered the hall. Aria entered the hall. The slacks is in the suitcase. Amelia dislikes the apple. Aria exited the hall. Amelia moved the slacks to the cupboard. Amelia exited the hall. Aria entered the porch.,Where does Amelia think that Aria searches for the slacks?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_0_tom,True,second_order,True,suitcase,cupboard,False,memory
Chloe loves the tangerine. Amelia entered the hall. Aria entered the hall. The slacks is in the suitcase. Amelia dislikes the apple. Aria exited the hall. Amelia moved the slacks to the cupboard. Amelia exited the hall. Aria entered the porch.,Where is the slacks really?,cupboard,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,reality,False,reality,True,suitcase,cupboard,False,reality
Chloe loves the tangerine. Amelia entered the hall. Aria entered the hall. The slacks is in the suitcase. Amelia dislikes the apple. Aria exited the hall. Amelia moved the slacks to the cupboard. Amelia exited the hall. Aria entered the porch.,Where will Aria look for the slacks?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_tom,True,first_order,True,suitcase,cupboard,False,memory
Chloe loves the tangerine. Amelia entered the hall. Aria entered the hall. The slacks is in the suitcase. Amelia dislikes the apple. Aria exited the hall. Amelia moved the slacks to the cupboard. Amelia exited the hall. Aria entered the porch.,Where does Aria think that Amelia searches for the slacks?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,suitcase,cupboard,False,memory
Benjamin entered the laundry. Mila entered the laundry. The pants is in the bucket. Benjamin exited the laundry. Avery likes the jeans. Mila moved the pants to the envelope. Mila exited the laundry. Mila dislikes the turnip. Benjamin entered the lounge.,Where was the pants at the beginning?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,memory,False,memory,True,bucket,envelope,False,memory
Benjamin entered the laundry. Mila entered the laundry. The pants is in the bucket. Benjamin exited the laundry. Avery likes the jeans. Mila moved the pants to the envelope. Mila exited the laundry. Mila dislikes the turnip. Benjamin entered the lounge.,Where will Mila look for the pants?,envelope,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,True,bucket,envelope,True,reality
Benjamin entered the laundry. Mila entered the laundry. The pants is in the bucket. Benjamin exited the laundry. Avery likes the jeans. Mila moved the pants to the envelope. Mila exited the laundry. Mila dislikes the turnip. Benjamin entered the lounge.,Where does Mila think that Benjamin searches for the pants?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,bucket,envelope,False,memory
Benjamin entered the laundry. Mila entered the laundry. The pants is in the bucket. Benjamin exited the laundry. Avery likes the jeans. Mila moved the pants to the envelope. Mila exited the laundry. Mila dislikes the turnip. Benjamin entered the lounge.,Where is the pants really?,envelope,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,reality,False,reality,True,bucket,envelope,False,reality
Benjamin entered the laundry. Mila entered the laundry. The pants is in the bucket. Benjamin exited the laundry. Avery likes the jeans. Mila moved the pants to the envelope. Mila exited the laundry. Mila dislikes the turnip. Benjamin entered the lounge.,Where will Benjamin look for the pants?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_0_tom,True,first_order,True,bucket,envelope,False,memory
Benjamin entered the laundry. Mila entered the laundry. The pants is in the bucket. Benjamin exited the laundry. Avery likes the jeans. Mila moved the pants to the envelope. Mila exited the laundry. Mila dislikes the turnip. Benjamin entered the lounge.,Where does Benjamin think that Mila searches for the pants?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_0_tom,True,second_order,True,bucket,envelope,False,memory
Jayden entered the lounge. Isabella entered the lounge. Liam entered the closet. The peach is in the basket. Isabella moved the peach to the bathtub. Liam hates the pear. Jayden exited the lounge. Jayden entered the lounge.,Where was the peach at the beginning?,basket,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc",true_belief,memory,False,memory,False,basket,bathtub,False,memory
Jayden entered the lounge. Isabella entered the lounge. Liam entered the closet. The peach is in the basket. Isabella moved the peach to the bathtub. Liam hates the pear. Jayden exited the lounge. Jayden entered the lounge.,Where will Isabella look for the peach?,bathtub,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc",true_belief,first_order_1_no_tom,False,first_order,False,basket,bathtub,False,reality
Jayden entered the lounge. Isabella entered the lounge. Liam entered the closet. The peach is in the basket. Isabella moved the peach to the bathtub. Liam hates the pear. Jayden exited the lounge. Jayden entered the lounge.,Where does Isabella think that Jayden searches for the peach?,bathtub,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc",true_belief,second_order_1_no_tom,False,second_order,False,basket,bathtub,False,reality
Jayden entered the lounge. Isabella entered the lounge. Liam entered the closet. The peach is in the basket. Isabella moved the peach to the bathtub. Liam hates the pear. Jayden exited the lounge. Jayden entered the lounge.,Where is the peach really?,bathtub,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc",true_belief,reality,False,reality,False,basket,bathtub,False,reality
Jayden entered the lounge. Isabella entered the lounge. Liam entered the closet. The peach is in the basket. Isabella moved the peach to the bathtub. Liam hates the pear. Jayden exited the lounge. Jayden entered the lounge.,Where will Jayden look for the peach?,bathtub,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc",true_belief,first_order_0_no_tom,False,first_order,False,basket,bathtub,False,reality
Jayden entered the lounge. Isabella entered the lounge. Liam entered the closet. The peach is in the basket. Isabella moved the peach to the bathtub. Liam hates the pear. Jayden exited the lounge. Jayden entered the lounge.,Where does Jayden think that Isabella searches for the peach?,bathtub,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc",true_belief,second_order_0_no_tom,False,second_order,False,basket,bathtub,False,reality
Ava entered the bedroom. Alexander is in the bedroom. Nathan entered the bedroom. The lemon is in the cupboard. Ava exited the bedroom. Nathan exited the bedroom. Alexander moved the lemon to the pantry.,Where was the lemon at the beginning?,cupboard,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits",false_belief,memory,False,memory,True,cupboard,pantry,False,memory
Ava entered the bedroom. Alexander is in the bedroom. Nathan entered the bedroom. The lemon is in the cupboard. Ava exited the bedroom. Nathan exited the bedroom. Alexander moved the lemon to the pantry.,Where will Alexander look for the lemon?,pantry,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits",false_belief,first_order_1_no_tom,False,first_order,True,cupboard,pantry,True,reality
Ava entered the bedroom. Alexander is in the bedroom. Nathan entered the bedroom. The lemon is in the cupboard. Ava exited the bedroom. Nathan exited the bedroom. Alexander moved the lemon to the pantry.,Where does Alexander think that Ava searches for the lemon?,pantry,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits",false_belief,second_order_1_no_tom,False,second_order,True,cupboard,pantry,True,reality
Ava entered the bedroom. Alexander is in the bedroom. Nathan entered the bedroom. The lemon is in the cupboard. Ava exited the bedroom. Nathan exited the bedroom. Alexander moved the lemon to the pantry.,Where is the lemon really?,pantry,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits",false_belief,reality,False,reality,True,cupboard,pantry,False,reality
Ava entered the bedroom. Alexander is in the bedroom. Nathan entered the bedroom. The lemon is in the cupboard. Ava exited the bedroom. Nathan exited the bedroom. Alexander moved the lemon to the pantry.,Where will Ava look for the lemon?,cupboard,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits",false_belief,first_order_0_tom,True,first_order,True,cupboard,pantry,False,memory
Ava entered the bedroom. Alexander is in the bedroom. Nathan entered the bedroom. The lemon is in the cupboard. Ava exited the bedroom. Nathan exited the bedroom. Alexander moved the lemon to the pantry.,Where does Ava think that Alexander searches for the lemon?,pantry,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_1_exits,agent_0_moves_obj,agent_2_exits",false_belief,second_order_0_no_tom,False,second_order,True,cupboard,pantry,True,reality
Nathan entered the closet. Mila dislikes the t-shirt. Hunter entered the closet. The slippers is in the drawer. Nathan loves the underpants. Nathan exited the closet. Hunter moved the slippers to the box. Nathan entered the hall.,Where was the slippers at the beginning?,drawer,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_alt_loc",false_belief,memory,False,memory,True,drawer,box,False,memory
Nathan entered the closet. Mila dislikes the t-shirt. Hunter entered the closet. The slippers is in the drawer. Nathan loves the underpants. Nathan exited the closet. Hunter moved the slippers to the box. Nathan entered the hall.,Where will Hunter look for the slippers?,box,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_alt_loc",false_belief,first_order_1_no_tom,False,first_order,True,drawer,box,True,reality
Nathan entered the closet. Mila dislikes the t-shirt. Hunter entered the closet. The slippers is in the drawer. Nathan loves the underpants. Nathan exited the closet. Hunter moved the slippers to the box. Nathan entered the hall.,Where does Hunter think that Nathan searches for the slippers?,drawer,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_alt_loc",false_belief,second_order_1_tom,True,second_order,True,drawer,box,False,memory
